Par_URL_offre|Code_ogr|Par_ref_offre|Description|Par_cle|Par_nom|Off_experience_duree_min|Exp_cle|Exp_libelle|Dur_cle_experience|NTC_cle|TCO_cle|Off_contrat_duree_MO|Pay_cle|Off_date_creation|Off_date_modification
https://place-emploi-public.gouv.fr/offre-emploi/chargee--charge-du-support-et-de-l-assistance-aux-utilisateurs-de-la-dgs-et-du-centre-de-crise--fh-reference-2021-538950|10715|538950|Encadrement (oui ou non) : non\nActivités principales :\n- Prise en compte et analyse des demandes qui nous parviennent par courriel et téléphone\n- Escalade des demandes à l’infogérance\n- Installation des systèmes d’exploitation sur les ordinateurs de la DGS\n- Déploiement des logiciels bureautiques et métiers sur les ordinateurs de la DGS\n- Déploiement des imprimantes multifonctions\n- Conseil, information et formation des utilisateurs\n\nSpécificités du poste / Contraintes : astreintes téléphoniques régulières le soir et le week-end toutes les 3 semaines environ\nRémunération: Selon profil et expérience professionnelle, fourchette de rémunération entre 23 600 et 40 000 €   brut annuel|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/adjointe-au-chef-de-section-de-la-gestion-des-agents-non-titulaires---mj---sg---srh---bgafiac---reference-2021-539025|18942|539025|Au sein du bureau de la gestion administrative et financière individuelle de l'administration centrale (BGAFIAC), la section assure la gestion administrative et financière de l'ensemble des agents non-titulaires (CDI, CDD, vacataires, apprentis) affectés en administration centrale.\n\nL’adjoint au chef de section de la gestion des agents non-titulaires exerce ses missions au sein d’une équipe composée de                                        6 gestionnaires (de catégorie B). Il assiste et supplée le chef de section au quotidien.\nL’activité de la section implique d’être en contact régulier avec les directions métiers en administration centrale (DAP, DSJ, DPJJ), les cabinets (Ministre et Secrétaire général) et le contrôleur budgétaire et comptable ministériel (CBCM).\n\nLes activités sont centrées autour des thèmes suivants :\n\nManagement\n\n·       Assister et suppléer le chef de section dans ses missions.\n·       Superviser une équipe de 6 personnes, en l’absence du chef de section.\n·       Travailler en étroite collaboration avec la section financière (en charge du contrôle de paie).\n\nActivité RH\n\n·       Vérifier l'instruction des procédures de gestion administrative individuelle ;\n·       Contrôler la fiabilité des actes relatifs aux recrutements et à la gestion administrative des agents non-titulaires ;\n·       Tenir des tableaux de suivi et des tableaux de bord ;\n·       Conseiller et informer les agents (affectés sur le programme 310) et les services recruteurs ;\n·       Expertiser les demandes de simulations financières pour les agents relevant de son périmètre.\n|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/responsable-unite-ressources-hf-reference-MINT_BA037PNB-19175|18942|539053|-Supervision et management de l’unité (superviser et encadrer le gestionnaire logistique et le gestionnaire formation dans leurs missions)\n-Gestion de proximité sur le plan des ressources humaines/gestionnaire GEOPOL/Référent contrôle de gestion\n-Liaison CRF/Direction zonale pour l’ensemble des dossiers RH\n-Participation à l’élaboration et suivi des dossiers d’avancement et de mobilités\n-Gestion des dossiers de prise en charge des nouveaux arrivants\n-Saisies des entretiens professionnels et de formation\n-Gestion des facilités syndicales et suivi de la visite médicale obligatoire\n-Suivi et enregistrement du courrier/suivi des instances/Gestion des tâches administratives du service\n-Gestion des tâches de secrétariat pour le chef de service/Correspondant budgétaire de la DZRFPN Ouest pour le fonctionnement\n-Gestion des stages sur DWF (en appui et/ou en l’absence du titulaire du poste)|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/sgami-ouest-37--technicien-informatique-et-reseaux-hf-hf-reference-MINT_BS037SGB-19151|10715|539054|Participer à l’installation des équipements réseau dans le cadre du déploiement (10 %)\n\nContribuer au maintien en condition opérationnelle du réseau (35 %)\n\nPrendre en compte et participer à des études et projets réseau et télécom (15 %)\n\nAssurer le soutien des équipes techniques de proximité, réaliser des audits techniques, expertiser les infrastructures réseau en cas de dysfonctionnements (25 %)\n\nAssurer le suivi de la qualité de service à partir d’outils d’analyse (10 %)\n\nParticiper à la gestion de crise et aux évènements exceptionnels (5 %)\nComposition et effectifs du service\nPour remplir ces missions, la DZSIC dispose d’un effectif de 110 ingénieurs et techniciens répartis sur 7 sites (Rennes, Saint-Grégoire, Tours, Rouen, Nantes, Quimper et Caen).\nLa DRSIC (Délégation Régionale des Systèmes d'Information et de Communication) :\n- est organisée en sections techniques (réseaux, téléphonie, système, sécurisation, radio, développement informatique et magasin)\n- gère le centre d'appel téléphonique de la zone Ouest, point d'entrée unique des demandes des utilisateurs (dépannage, travaux, offres de service)\n- compte 24 agents\nLiaisons hiérarchiques\n- chef de la section systèmes réseaux et intégration de service\n- chef de la DRSIC\n- chef de la DZSIC et son adjoint\n\nLiaisons fonctionnelles\n- Lien avec le DRF (Département Réseau Fixe) de la DZSIC\nQui contacter :\n- Lionel CHARTIER : chef de la section SRIS (02.67.87.11.70)\n- Frédéric STARY : chef de la DRSIC (02.57.87.11.60)\n- Stéphane GUILLERM : directeur de la DZSIC (02.99.67.80.00)\n- Yannick MOY  : adjoint au directeur (02.99.67.80.70)|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/pref973--technicienne-informatique-et-support-hf-reference-MINT_BS973ATB-19171|15321|539057|Le technicien informatique et support est en charge de :\n \nEffectuer l’installation initiale des postes de travail, réseaux, serveurs, équipements périphériques (dont la téléphonie numérique)\n Traiter les dysfonctionnements de niveau 1 (diagnostic, traitement et suivi) ;\n Qualifier et remonter les dysfonctionnements de niveau 2/3 ;\n Gérer le parc et contrôler la conformité des équipements ;\n Assister et conseiller les utilisateurs en matière de prise en main et de sécurité (sauvegardes, mots de passe, etc.) ;\n Contrôler la configuration des postes et des serveurs locaux ;\n Concevoir et suivre des indicateurs de performance dans l’assistance aux utilisateurs (délai de réponse, délai de résolution, niveau (1/2/3) du problème, répétitivité du problème, etc.)\n|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/dnum-75---pilote-de-la-production-hf-reference-MINT_BS075ACA-19185|19156|539075|L’entité MSPP gère au sein du centre d’hébergement des applications régaliennes sur les systèmes Gcos7.\n - Agdref : Gestion des étrangers en France, - Snpc : Permis de conduire,\n- Thesaurus, - Visas , -Fpr fichiers des personnes recherchés pour l’immigration, -Fbs fichier des brigades spécialisées\nDans ce cadre vous serez plus particulièrement chargé de :\n1. La préparation de la mise en production et la mise en production des nouvelles versions\n2. Garantir le niveau d’exploitabilité de ces applications\n3. Assistance aux équipes de supervision\n4. Assurer le suivi des travaux (batch, sauvegarde, demande exceptionnelle.)\n5. Mettre en œuvre le PRA des applications 1 fois par an, et adapter le PRA aux nouvelles évolutions applicatives\n6. Assurer le suivi des mises à jour du fond documentaire\n7. Gérer les incidents applicatifs\n8.Assurer la communication autour de ces applications\n9. Assurer les astreintes avec intervention sur site si besoin|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/dcrfpn-59--technicien-des-systemes-d-information-et-de-communication-hf-reference-MINT_BS059PNB-19170|10715|539111|- L’activité de la cellule informatique est répartie sur 3 sites : Lille, Roubaix et Béthune.\n- Assure la réception et la gestion du stock des équipements informatiques et de téléphonie.\n- Assure l’installation initiale et la mise à jour des équipements : matériels, composants logiciels d’infrastructures, applications et des comptes de messagerie dans le respect de la politique de sécurité des systèmes informatiques du ministère de l’intérieur.\n- Assiste et conseille les utilisateurs en matière de bonnes pratiques: sauvegarde, mots de passe,…\n- Veille à l’exploitation, la maintenance, la qualité du service\n- Coordonne les actions de déploiement et d’évolution des systèmes d’information et de communication\n-Contrôle et réalise des audits de configuration des postes utilisateurs des serveurs et de l’infrastructure réseau.\n- Administre l’active directory\n- Est Assistant Local de Sécurité des Systèmes d’Information (ALSSI)\n- Est autorité de délivrance et de rattachement zonale (ADR : cartes agents)|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/dcrfpn-59--technicien-des-systemes-d-information-et-de-communication-hf-reference-MINT_BS059PNB-19168|10715|539112|- L’activité de la cellule informatique est répartie sur 3 sites : Lille, Roubaix et Béthune.\n- Assure la réception et la gestion du stock des équipements informatiques et de téléphonie.\n- Assure l’installation initiale et la mise à jour des équipements : matériels, composants logiciels d’infrastructures, applications et des comptes de messagerie dans le respect de la politique de sécurité des systèmes informatiques du ministère de l’intérieur.\n- Assiste et conseille les utilisateurs en matière de bonnes pratiques: sauvegarde, mots de passe,…\n- Veille à l’exploitation, la maintenance, la qualité du service\n- Coordonne les actions de déploiement et d’évolution des systèmes d’information et de communication\n-Contrôle et réalise des audits de configuration des postes utilisateurs des serveurs et de l’infrastructure réseau.\n- Administre l’active directory\n- Est Assistant Local de Sécurité des Systèmes d’Information (ALSSI)\n- Est autorité de délivrance et de rattachement zonale (ADR : cartes agents)|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/chef-de-projet-fonctionnel-applicatif-hf-reference-O073210100210937|12345|539407|Chef(fe) de projet fonctionnel applicatif (h/f)\n\nPlacé(e) sous l'autorité du Responsable informatique, vous assurez la gestion complète des projets fonctionnels informatiques de la collectivité et répondez aux attentes des services utilisateurs en leur offrant des solutions applicatives.|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/cheffede-service-administration-et-assistance-aux-donnees-reference-o01341-202101009424|12345|539754|Chef(fe)de service administration et assistance aux données\nDGAINSI\nDirection du système d'information géographique\nservice administration et assistance aux donnees|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/responsable-de-domaine-si-rsid-hf-reference-o06944-202101005700|12345|539827|RESPONSABLE DE DOMAINE SI (RSID) (H/F)\nDIRECTION DES SYSTEMES D'INFORMATION ET TRANSFORMATION NUMÉRIQUE|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/bourrelier---tapissier-confirme-hf-reference-2021-539887|17345|539887|Sous l’autorité du chef d’atelier, le titulaire du poste, doit être en mesure d’effectuer les différentes tâches ou interventions relatives à l’entretien et la réparation ainsi que le remise en état, la rénovation ou la confection d’après plans ou non de tous objets en cuir, textiles lourds, tissus revêtus ou matières plastiques.|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/bourrelier---tapissier-superieur-hf-reference-2021-539888|17345|539888|Sous l’autorité du chef d’atelier, le titulaire du poste, doit être en mesure d’effectuer les différentes tâches ou interventions relatives à l’entretien et la réparation ainsi que le remise en état, la rénovation ou la confection d’après plans ou non de tous objets en cuir, textiles lourds, tissus revêtus ou matières plastiques. Poste ouvert au recrutement ASC;|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/agent-systeme-de-telecom-specialisteoperateur-telecom-superieur-hf-reference-2021-539904|10715|539904|Au sein du commandement du renseignement, le 44e régiment de transmissions est le régiment de guerre électronique relevant du niveau stratégique.\nPlacé sous l’autorité directe du chef de quart, le titulaire du poste est chargé de mettre en oeuvre et exploiter sa table d’interception. Il recherche, écoute, intercepte et localise les émissions électromagnétiques. Il rédige les procèsverbaux d’interception en vue de leur exploitation.|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/chef-de-section-pc---chancellerie---recrutement---gestion---organisation-hf-reference-2021-539916|18942|539916|Au sein du Bureau Ressources, le chef de section PC est l'interlocuteur privilégié des CPDM et CDB pour la gestion\nRH (organisation, évaluation, gestion courante) et pour leurs recrutements. Il/elle sollicite l'expertise des correspondants internes et externes pour tout ce qui relève de son domaine de compétences. En liaison avec l'Adjoint du Bureau Ressources, il/elle anime et organise les actions des agents de sa section d'un effectif de 5 agents\n\nActivités principales :\n- Piloter et assurer la gestion des effectifs (travaux REO, mise à jour du REO, gestion des flux mensuels, mise à poste, gestion des postes vacants)\n- Définition du plan de recrutement et assurer sa réalisation\n- Réaliser l’ensemble des entretiens de recrutement ou de mobilité (PC) pour l’agence et réaliser les restitutions d’entretiens avec des avis motivés\n- Proposer des orientations et superviser les entretiens des PC délégués au niveau du bureau (personnel civil, 4139-2/4139-3, BOE, PACTE, apprentis, CAJ)\n- Superviser les différents travaux de chancellerie (notation, décoration, avancement)\n- Centraliser les travaux concernant RIFSSEP, CIA, NBI, revoyure\n- Coordonner la gestion administrative (individuelle et collective) des personnels dans les domaines de gestion des carrières\n\nActivités annexes :\n- Assurer le conseil aux administrés et au commandement\n- Assurer le tutorat des apprentis de la section\n- Participer aux réunions RH et à la communication RH\n- Réalisation des travaux pour la filière APR (accompagnement\nprofessionnel reconversion) dans le cadre de la mise en place du\nREM|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/technicien-d-exploitation-hf-reference-2021-539919|10715|539919|Missions\nLe Technicien d’exploitation participe à la mise en production et le déploiement des solutions logicielles et d’infrastructures dans le respect des normes, processus et méthodes d’exploitation définies au sein de la DSIUN. Il qualifie techniquement les livrables et recette les procédures d’installation et d’exploitation. Il supervise le bon fonctionnement de l’outillage d’exploitation.\n Il assure l’administration de premier niveau des systèmes de gestion de bases de données des agences, en assure la cohérence, la qualité et la sécurité. Il participe à la définition et à la mise en œuvre des bases de données et des progiciels retenus par l’organisation.\nActivités : voir fiche de poste jointe.|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/technicien-gestion-logistique-des-biens-confirme-chef-du-pole-approvisionnements-hf-reference-2021-539946|11097|539946|La 14e base de soutien du Matériel est un organisme de l’Armée de Terre ayant vocation à stocker, entretenir et réparer des matériels des Armées. Le site de Nouâtre, dans l’Indre et Loire, est spécialisé dans le soutien des matériels de télécommunication, de testabilités, de métrologie, d’informatiques opérationnels et de supports communication.\nLe chef du pôle expertise approvisionnement a en charge la coordination de deux cellules qui assurent l’expertise des modes d’approvisionnements de rechanges et le suivi de l’acquisition par voie centralisée (marchés, carte achat\nN°3) ou décentralisée (CHORUS et carte achat N°1).Il est responsable des prestations incombant à son groupe, et des moyens dont il dispose. Il contribue au développement des compétences du personnel, en garantissant des conditions de travail optimales (techniques et de sécurité du travail).|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/operateur-sic-soutien-de-proximite-hf-reference-2021-539982|10715|539982|La direction Interarmées des réseaux d’Infrastructure et des Systèmes d’information de la défense assure la direction l’exploitation et le soutien des réseaux d’infrastructure et des systèmes d’information et de communication d’intérêt commun qui lui sont confiés.\nLe Centre Interarmées des Réseaux d’Infrastructure et des Systèmes d’Information de la défense à Cherbourg (CIRISI) (50 personnels),rattaché à la DIRISI BREST, assure le soutien SIC de proximité au profit de l’ensemble des unités du ministère des armées implantées sur les départements 50 et 14.\nAu sein de la section Clients/Projets du CIRISI Cherbourg, le titulaire du poste est chargé de l’élaboration et du suivi de projets SIC, de l’aide à la rédaction de la fiche d’expression du besoin à la livraison du projet au client.\nIl assure le suivi des installations filaires télécom (de l’étude à la réalisation) : câblage d’immeuble, réseau filaire extérieur aux bâtiments. A ce titre, il assure la tenue à jour du référentiel documentaire décrivant le patrimoine filaire SIC sur l’ensemble des sites de compétence du CIRISI Cherbourg, à travers de l’utilisation des outils centralisés ou dédiés (Applicatifs de CAO - OGIT). Il assure l’élaboration des plans pour dossiers ANFR – Gestion des DICT.\nIl rend compte régulièrement de l’avancée des projets au chef de la section Clients/projets ou à son suppléant.\nIl participe aux réunions de suivi des projets et à l’élaboration du plan de charge des projets SIC.|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/technicien-de-zone-d-observation-au-pole-d-observation-de-nice-reference-2021-540024|19827|540024|Sous l'autorité du Responsable de Zone d’Observation, et dans le cadre de son pôle d’ observation de rattachement, le technicien de zone d’observation est chargé de :\n- participer à l'élaboration de dossiers d'infrastructure (électriques, télécoms, génie civil) nécessaires aux systèmes d'observation;\n- installer, désinstaller, mettre en service et suivre le fonctionnement des systèmes d'observation et de leurs équipements rattachés;\n- assurer la maintenance préventive et corrective de ces systèmes;\n- participer à la mise à jour des référentiels de métadonnées d’ observation ( installation, maintenance, gestion de réseau)\n- suivre les plans d'installation et l'inventaire des matériels et logiciels de son domaine;\n- s’ assurer de la qualité des sites d’observation;\n- participer à la surveillance de la conformité de la production d’ observation.|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/operateur-sic-soutien-de-proximite-hf-reference-2021-540028|10715|540028|La direction Interarmées des réseaux d’Infrastructure et des Systèmes d’information de la défense assure la direction l’exploitation et le soutien des réseaux d’infrastructure et des systèmes d’information et de communication d’intérêt commun qui lui sont confiés.\nLe Centre Interarmées des Réseaux d’infrastructure et des systèmes d’information de Brest rattaché à la DL de BREST, assure le soutien SIC de proximité au profit de l’ensemble des unités de la BDD BREST.\nAu CIRISI Brest, le technicien de la section « RDT » au sein du segment « Desserte » de la division « Interventions » est chargé:\nD’intervenir sur les SIC de son périmètre de responsabilité (matériels et câblages de desserte)\nDe déployer les réseaux (SIC pérennes ou de circonstance)\nD’apporter à sa hiérarchie la vision terrain\nDe participer au suivi logistique et comptable des équipements déployés\nDe mettre à jour l’outil de gestion du patrimoine SIC\n\nLe technicien du groupe RDT est placé sous l’autorité directe du chef de section RDT, il peut être amené à assurer des responsabilités au titre du SMS (Système de Management de la Sécurité) de la DIRISI.|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/responsable-du-centre-des-services-numeriques-hf-reference-2021-540029|18706|540029|Placé(e) sous l'autorité du Responsable Département des Systèmes d’Information, composé de 8 agents :\n-        Vous pilotez, animez, coordonnez et gérez le centre de services pour atteindre les objectifs fixés dans le cadre de la stratégie définie par l’ENSICAEN.\n-        Vous êtes garant des engagements pris avec les directions métiers et vous organisez les activités de votre service pour maintenir des réponses aux utilisateurs dans les délais contractualisés, que ce soit pour des incidents ou des demandes.\n-        Vous garantissez la qualité et la sécurité des prestations informatiques délivrées auprès des utilisateurs.\n-        Vous pilotez et encadrez la relation avec les prestataires externes (éditeurs de logiciel, prestataires…).\n-        Vous encadrez une équipe de 4 agents en prise au quotidien avec l'ensemble des utilisateurs : animation de réunions, pilotage de projets, formation et recrutements\n\nVos objectifs :\nLe Centre de services doit être la principale interface entre le DSI et les utilisateurs pour : les incidents, les questions et les améliorations.\nAinsi, vous avez pour objectifs de :\n-        Définir, négocier, documenter et contrôler les services et les niveaux de service, en collaboration avec les différents représentants métiers et les prestataires de services internes ou externes,\n-        Établir et maintenir un catalogue des services,\n-        Évaluer l’expression de besoins utilisateur et valider les niveaux de service requis,\n-        Négocier et formaliser les contrats de service (Service Level Agreement – SLA), les engagements de prestations en interne ou en externe avec les contrats de sous-traitance,\n-        Rédiger et mettre en œuvre le Plan Qualité.\n\nActivités principales \n\n-        Recevoir et enregistrer tous les appels utilisateurs,\n-        Réaliser une première évaluation pour tous les incidents,\n-        Suivre et affecter tous les incidents en respectant les engagements de niveaux de service,\n-        Contrôler le cycle de vie de tous les appels (validation et fermeture incluses),\n-        Coordonner l’ensemble des activités d’escalade,\n-        Informer régulièrement l’utilisateur sur l’état et la progression de son appel.|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/controleur-prestations-restauration-hotellerie-loisirs--hf-reference-2021-540037|19112|540037|Pour le compte du bureau « contrôle et supervision » de la division RHL, et sous l’autorité directe de son chef de\ncellule, le contrôleur de prestation RHL est en charge :\n- d’une part de la vérification du respect de l’application des différents niveaux de normalisation des offres de\nservices du domaine RHL - d’autre part de la vérification du cahier des charges applicable au sein des restaurants, de l’hôtellerie et des activités de cohésion et de détente externalisées dans le périmètre des GSBdD rattachés à la division RHL.\nA cet effet, il effectue à fréquence régulière des contrôles dans les exploitations de son périmètre.\nIl interagit fortement avec les référents d’exploitation RHL et les outille en vue des débriefings aux chefs GSBdD et aux directeurs de cercle.\nLe contrôleur de prestations RHL propose également les restaurants, hôtels et hébergements aux différentes\ncertifications et labels (Trident, clés…).|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/referent-d-exploitation-hf-reference-2021-540044|19112|540044|Au sein du bureau exploitation et sous la responsabilité directe du chef de division RHL, le référent d’exploitation RHL assure la coordination avec l’échelon local au travers d’une collaboration étroite avec les directeurs de cercles, les chefs de pôle et les chefs des groupements de soutien des bases de défense (GSBdD) du périmètre.\nTrès régulièrement sur le terrain, le référent RHL appuie le management local dans le pilotage et l’animation des\nexploitations RHL : coaching, suivi de la mise en oeuvre des recommandations émanant notamment des centres\nexperts, actions de contrôle etc. De par sa connaissance métier et sa maîtrise des exploitations de la zone, le référent RHL constitue le conseiller privilégié du domaine RHL des chefs GSBdD et des directeurs de cercles. Il est en lien avec les autres experts zonaux, qu’il sollicite en cas de besoin et qu’il alimente en informations collectées lors de ses visites terrain|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/expert-de-haut-niveau-cyberdefense-hf-reference-2021-540048|38834|540048|Intégré au sein du Groupement de la Cyberdéfense des Armées (GCA), le centre d’analyse en lutte informatique défensive (CALID) est le centre opérationnel du ministère des Armées en charge de la défense des systèmes d’information.\n\nIntégré au sein de la division anticipation / section recherche et analyse de la menace (SRAM) du CALID, cet expert intervient dans l’analyse des tactiques, techniques et procédures utilisées par les adversaires, ainsi que dans l’analyse et la connaissance des modes opératoires adverses susceptibles de s’attaquer aux systèmes d’information du ministère des Armées. À ce titre, il participe à l’évaluation des risques pouvant impacter les opérations du ministère des Armées.\n\nIl contribue au renforcement de la fonction veille en cyberdéfense en vue de la réalisation de synthèses sur l’actualité des incidents et sur les menaces informatiques émergentes. Ayant des connaissances solides dans le domaine de la sécurité des systèmes d’information, il connaît les conditions d'emploi opérationnel des matériels SIC et maîtrise les technologies des télécommunications, des réseaux et des systèmes d’exploitation. Il peut mener des projets de développement d’outils de Threat Intelligence ainsi que des recherches en sources ouvertes sur des techniques d’attaque. Maîtrisant la langue anglaise technique et si possible une autre langue étrangère, il est capable de rechercher des informations sur Internet et possède des qualités rédactionnelles.|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
|18706|540049|Au sein du département de la stratégie et du pilotage, la/le titulaire du poste est en charge des missions suivantes :\n1.      Participer au collectif d’élaboration et de mise en œuvre d’une stratégie numérique au travers d’une feuille de route révisée chaque année\n-       Développer une vision globale des SI métiers (architecture d’entreprise) afin d’organiser leur évolution de manière urbanisée, modulaire, régulière et mutualisée, dans le respect des orientations interministérielles.\n-       Anticiper les évolutions technologiques afin de proposer les mutations nécessaires et éviter l’obsolescence technologique du SI ministériel\n-       Etre l’un des interlocuteurs principaux des directeurs d’administration centrale ou de services déconcentrés, et de l’encadrement supérieur du ministère en matière de SI.\n-       Installer un dialogue régulier avec ces interlocuteurs métiers pour les aider à anticiper et identifier leurs besoins, pour les assister dans leur priorisation\n-       Coordonner ce dialogue avec les autres entités du SNUM, notamment en ce qui concerne les données et les politiques publiques numériques du secteur culturel\n-       Proposer les modifications nécessaires au plan de transformation numérique du ministère\n-       Tenir à jour la cartographie générale des logiciels, services et applications métiers utilisés dans l’ensemble du ministère\n-       Proposer les mutualisations et les synergies possibles\n2.      Participer au collectif de préparation des instances de gouvernance numérique ministérielle\n-       Construire les contenus nécessaires aux organes de gouvernance du numérique\n-       Participer à la qualification des besoins métiers en amont du lancement des projets\n-       Participer à l’évaluation du niveau de maturité des projets à lancer, et notamment des conditions d’association des usagers et des agents du ministère\n-       Participer à l’analyse des projets en cours afin d’identifier les éventuels projets à arrêter et de proposer des scénarios d’évolution du portefeuille des projets\n-       Suivre, analyser et consolider les indicateurs de la qualité du service rendu par le SNUM\n-       Rendre compte de l’avancement et des évolutions de leurs feuilles de route aux interlocuteurs métiers\nRendre compte du suivi des actions du plan de transformation ministériel, y compris des actions dans les mains des métiers|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/tere-technicienne-informatique-et-multimedia-ensa-saint-etienne-hf-reference-2021-540059|10715|540059|Sous la responsabilité du responsable du service informatique et multimédia, l’agent.e assure :\nü  l'administration des environnements matériels et logiciels du centre de ressources (serveurs physiques et virtuels, firewall, bases de données, messagerie, web, réseaux, impressions, outils....) et du parc informatique (200 postes de travail)\nü  l'installation et le déploiement des équipements informatiques et bureautiques\nü  la gestion quotidienne de l'exploitation : mise en œuvre des règles de cohérence, d'accessibilité et de sécurisation des données (accès, protection virale, sauvegardes, mise à jour....)\nü  l'assistance aux utilisateurs\nü  l'intégration des réseaux internes (câblage, switchs....) et externe (Renater, Téléphonie, web-conférence....)\nü  la correspondance informatique d'applications métiers (comptabilité, Taïga....)\nü  l'intervention technique ponctuelle dans les différentes tâches de réalisation ou de production audiovisuelles (prise de vue, prise de son, montage, régie....)\nü  les tests et le suivi des logiciels (maintenance, après-vente, hot-line)\nü  la veille technologique active sur les différents domaines (matériels, architecture, protocole....) en vue d'amélioration de l'environnement informatique de l'utilisateur\nla formation ponctuelle en interne sur des applications bureautiques ou locales|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/sgami-sud---chef-sla-hf-reference-MINT_BS006SGA-19257|19112|540117|• organise et pilote l'activité de l'atelier de réparation et de la gestion de parc automobile\n• suivi de la mutualisation police/gendarmerie\n• tient un rôle de conseil auprès des services opérationnels dans les domaines de la maintenance des\nmoyens mobiles,\n• établissement et suivi des bilans qualitatifs et quantitatifs des activités automobiles à des fins de\nstatistiques (taux d'immobilisation, taux d'indisponibilté, bilan d'exploitation, …)\n• a en charge le maintien des capacités et de l'efficience des personnels spécialisés ainsi que leur\nformation\n• veille aux conditions de travail et notamment aux mesures d’hygiène et sécurité,\n• gestion des dossiers des personnels en lien avec le chef du BMM|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/assistant-technico-fonctionnel-hf-reference-2021-540658|14951|540658|Rattaché à la Direction du Personnel Militaire de la Marine (DPMM), le Centre d’Expertise des Ressources Humaines (CERH) assure le contrôle des saisies effectuées dans le SIRH Rh@psodie en vue de la rémunération des marins. Au sein de la division « technico-fonctionnelle », l’agent est chargé de la mise en œuvre de requêtes dans les infocentres RH et solde.\nIl contribuera également au développement des outils pour répondre aux besoins des équipes fonctionnelles.\nLes missions principales sont les suivantes :\nContrôler et analyser des données RH dans le cadre du contrôle interne 2ième niveau\nUtilisation des SIRH, infocentre, Système d’aide à la décision\nProcéder à la modélisation de requêtes pertinentes via l’infocentre ou le système d’aide à la décision\nAssister le chef de l’équipe dans ses tâches annexes\nParticiper à la mise en œuvre du contrôle interne\nAssurer les développements et mises en place d’outils métier à la demande des différentes divisions de l’établissement\nLes missions annexes sont les suivantes :\nParticiper à des ateliers et réunions de travail|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
