Par_URL_offre|Code_OGR|Par_ref_offre|Description|Libelle_metier_OGR|DEP_libelle|DEP_cle|Par_cle|Par_nom|Off_experience_duree_min|Exp_cle|Exp_libelle|Dur_cle_experience|NTC_cle|TCO_cle|Off_contrat_duree_MO|Pay_cle|Off_date_creation|Off_date_modification
https://place-emploi-public.gouv.fr/offre-emploi/2021-587496|19112|2021-587496|Le Groupement de Soutien de la Base de Défense (GSBdD) de Toulon est un établissement du Service du\nCommissariat des Armées qui assure des missions d'administration générale et de soutien commun de façon\nmutualisée au profit des organismes du ministère des armées (26 000 soutenus).\nAu sein du GSBdD, le Département coordination production de la Division Conduite du Soutien (DCS) assure les\nprestations de soutiens communs au profit des forces et des services du ministère des armées implantés dans la base\nde défense de Toulon.\nLe chef de la section traitement du besoin logistique est chargé de la prévision (Matériels Habillement H et Soutien de\nl’Homme SH) et de la concaténation des besoins logistiques en lien avec les différents clients du magasin socle. Son\naction est en lien direct avec les directives des centres experts (renouvellement, incorporation, plan d’équipement,\nplan de montée en gamme, besoin nouveau, etc…), la passation et le suivi des commandes auprès des établissements\nlogistiques du SCA (ELOCA). Il peut être amené à assurer des achats locaux sur carte achat ou via sillage (devis) en\nlien avec le service achats finances du GSBdD Toulon.\nLes missions principales sont les suivantes :\nEncadrer une équipe\nAnalyser les données logistiques et identifier les réassortiments indispensables à la satisfaction\nclient pour les matériels de type H, SH\nConcaténer les expressions de besoins H et SH des différents magasins du GSBdD Toulon et les\ntransmettre aux ELOCA selon les directives données\nAssurer la veille des règlements et directives des centres experts dans le domaine logistique\nAssurer la diffusion de l’information logistique au magasin socle pour satisfaire les bons\nbénéficiaires\nTraiter les expressions de besoin pour les dotations collectives (aida, sillage,… )\nSuivre les achats locaux sur carte achat\nLes missions annexes sont les suivantes :\nParticiper aux inspections de service\nParticiper à la rédaction des procédures qualité\nMettre à jour les indicateurs du secteur|CHEF TRAITEMENT BESOIN LOGISTIQUE H/F|Var |83|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
https://place-emploi-public.gouv.fr/offre-emploi/2021-587501|11943|2021-587501|Encadrement (oui ou non) : non\nActivités principales : \n- Secrétariat de direction : accueil, orientation des communications téléphoniques, coordination et gestion des agendas de l'équipe de direction, gestion de la messagerie institutionnelle de la direction, suivi des instances courriers ;\n- Elaboration des tableaux de bord des dossiers et suivi des échéanciers ;\n- Traitement de l'information et réponse de premier niveau ;\n- Gestion administrative du dispositif Garantie Jeunes : préparation des réunions de commission, liens avec missions locales, gestion des convocations et des décisions, suivi statistiques ;\n- Assistance dans l'organisation du séminaire de maintien dans l'emploi ;\n- Classement et archivage de documents|DIRECCTE PDL - UD49 - Assistant(e) administratif(ve) du pôle Direction et gestionnaire adm de mesures|Maine et Loire |49|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
https://place-emploi-public.gouv.fr/offre-emploi/2021-587528|18739|2021-587528|L’agent placé/e sous l’autorité hiérarchique directe du directeur régional adjoint délégué, responsable du pôle architecture et patrimoines, aura en charge la coordination administrative de ce pôle. Il exercera l’autorité hiérarchique sur le coordinateur administratif.\n Il sera plus particulièrement chargé de : \n\n- superviser, en lien avec le coordinateur administratif et avec les UDAP, le calendrier et l’organisation (convocation, ordres du jour, compte-rendus) de la comitologie interne du pôle et des collèges des ABF. Il veille également à la tenue régulière et la bonne articulation des réunions internes organisées par les services du pôle et auxquelles le directeur ou d’autres membres de la direction participent (CRPA etc.). Il s’assure de la bonne transmission des dossiers à la direction pour ces réunions ;\n\n- contribuer et veiller à la préparation des éléments de dossier nécessaires à la direction pour toute réunion ou commande externe (synthèse des éléments de dossier, rédaction de notes etc) ;\n\n- prendre en charge tout type de dossiers transversaux au pôle nécessitant une coordination (sujets RH, communication), et plus particulièrement les projets de dématérialisation en cours dont il est le référent pour le pôle ;\n\n- assurer l’émergence de synergies avec les autres pôles et en particulier le pôle Action Culturelle et Territoriale pour les actions en faveur de la démocratisation culturelle ;\n\n- assurer la circulation de l’information et de favoriser l'élaboration de doctrines communes entre les différents services métiers du pôle :\nen identifiant des thèmes émergents et enjeux territoriaux communs ;\nen évaluant et favorisant les échanges de bonnes pratiques par thèmes et par métiers ;\nen développant une culture commune, favorisant la cohérence des avisen veillant à la circulation de l’information sur les dossiers transversaux entre les différents services du pôle PAP et les UDAP\n\nS’agissant plus particulièrement de la coordination des UDAP, le responsable de la coordination administrative sera chargé, en lien avec le conseiller architecture, l’expert juridique du secrétariat général et le coordinateur administratif de :\n\n- organiser les réunions de coordination des UDAP, notamment le collège des ABF ;\n\n- créer les outils nécessaires à une harmonisation des avis et à une connaissance réciproque commune (base documentaire) ;\n\n- participer à l’harmonisation des politiques dans les domaines touchant à l’aménagement territorial, à la protection des sites et des paysages, à l’urbanisme et à la qualité architecturale ;\n\n- veiller à la coordination et à l’harmonisation des procédures de Périmètres Délimités des Abords (PDA) ;\n\n- superviser l’ensemble des demandes de porter à la connaissance et en assurer la synthèse ;\n\n- assurer une veille juridique patrimoniale et architecturale ;\n\n- le cas échéant, assurer la coordination avec les autres services de l’État et la représentation de la DRAC près d'autres services déc.|ATTADM-Responsable-Coordination-Administr-Pole-Archi-Pat-DRAC-ARA-Site-Clermont-Ferrand-63-H/F|Puy de Dôme |63|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
https://place-emploi-public.gouv.fr/offre-emploi/2021-587535|18739|2021-587535|Emploi ouvert uniquement aux personnels titulaires de la Fonction publique.\n\nMission:\n Le Service de santé universitaire est en charge de la prévention de la santé des étudiants.\nLe responsable administratif a un rôle de coordinateur et de facilitateur pour le pilotage de la gestion administrative et financière du service. Il assure, sous la responsabilité du médecin directeur, le fonctionnement du service et les relations avec les structures internes et externes.\n\nActivités principales:\n\nVie institutionnelle :\n- Mise en œuvre des orientations du service,\n- Supervision des actions de prévention,\n- Partenariats extérieurs,\n- Rôle de conseil auprès du Médecin Directeur,\n- Instruction et argumentation des dossiers,\n- Réunions administratives et institutionnelles,\n- Rapports et comptes rendus divers,\n- Rapport d’activité du service,\n- Liens avec le Camus.\n\nEncadrement administratif des personnels (équipe médico-psycho-sociale) :\n- Gestion administrative des personnels du service : 8 infirmières – 5 administratifs – 4 assistantes de service social - 5 psychologues – 1 conseillère conjugale,\n- Organisation et fonctionnement du service : coordination et liaison.\n\nGestion financière et comptable :\n- Elaboration et suivi budgétaire,\n- Analyse et suivi des recettes et des dépenses,\n- Gestion des conventions avec les autres établissements d’enseignement supérieur et l’ensemble des partenaires,\n- Gestion matérielle.\n\nGestion du bâtiment :\n- Supervision de la maintenance quotidienne,\n- Lien avec la Direction du patrimoine immobilier et les entreprises,\n- Vérifications périodiques.|Responsable administratif H/F|Bas Rhin |67|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
https://place-emploi-public.gouv.fr/offre-emploi/2021-587564|19112|2021-587564|Prendre en charge l'installation initiale, la mise à jour et le maintien en condition opérationnelle des équipements bureautiques (matériels, composants logiciels)\n Installer et gérer les équipements actifs du réseau (routeurs, concentrateurs) et les serveurs bureautiques en relation avec le département du socle technique (DST).\n Assister et conseillers les utilisateurs en matière d’utilisation des outils bureautiques, de téléphonie ainsi que dans le domaine de la sécurité (résolution ou remontée des incidents et optimisation des performances)\n Gérer les informations sur l'état du parc (matériels, logiciels, licences)\nRéceptionner les matériels, paramétrer les systèmes d’exploitation et les logiciels\n• Intégrer les équipements dans le domaine et personnaliser le poste de travail en fonction du profil de l'utilisateur\n• Contrôler le bon fonctionnement des applications du domaine et remonter les demandes d'évolution\n• Suivre l'exploitation des systèmes, outils de production et/ou des applicatifs (maj, anti-virus, etc)\n• Anticiper les contraintes environnementales et techniques\n• Rédiger des comptes rendu d'intervention, des notices utilisateurs, des procédures\n• Enregistrer les demandes/incidents sur la plateforme AMERANA et traiter les tickets qui en proviennent (traitement et résolution des tickets, saisie de solutions apportées)\n• Réceptionner les équipement réseau, les paramètrer en relation avec les équipe du département DST\n• Assurer le bon fonctionnement des serveurs pour la bureautique en relation avec le département DST\n• Assurer la création des comptes, le déploiement des applications et des GPO\n• Contrôler et pratiquer des audits de configuration des serveurs ou réseaux locaux\n• Rédiger des comptes rendu d'intervention, des notices utilisateurs, des procédures\n• Enregistrer les demandes/incidents sur la plateforme AMERANA et traiter les tickets qui en proviennent (traitement et résolution des tickets, saisie de solutions apportées)\n• Assister l’utilisateur pour la prise en main du matériel et des logiciels bureautiques\n• Assister l’utilisateur pour l'utilisation et la configuration des outils bureautiques (suite bureautique, messagerie, gestion d'imprimante)\n• Rédiger des notices utilisateurs, des tutos, des procédures\n• Participer aux actions de formation et d'accompagnement des utilisateurs\n• Gérer le parc informatique (matériel, logiciel) à l’aide du logiciel prévu à cet effet\n• Alerter de la vetusté des équipements\n• Mettre à jour les informations en fonction des évolutions (changement version, remplacement,|Chargé du support de proximité des environnements de travail|Gironde |33|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
https://place-emploi-public.gouv.fr/offre-emploi/MEF_2021-3859|19112|MEF_2021-3859|\nLe (la) titulaire de la fonction est responsable de la réalisation des tâches suivantes : \nAssurer la responsabilité du domaine en l’absence du titulaire \nAppuyer les agents pour la formalisation des besoins en matière de métrologie \nÉtablir et suivre le programme d'étalonnage \nRaccorder les étalons au Système International pour les grandeurs du site\nConserver les étalons \nGérer les équipements nécessaires aux étalonnages/vérifications et aux mesures \nSuivre le planning de qualification des matériels concernés par les confirmations métrologiques\nRecueillir les besoins en matière de raccordement\nOrganiser et/ou réaliser les étalonnages et vérification \nRéaliser des confirmations métrologiques \nValider les constats de vérifications et certificats d'étalonnages \nMettre à jour les dossiers matériels pour ce qui concerne les étalonnages et vérifications \nRédiger les documents en lien avec son activité et développer les fichiers de calcul associés \nOrganiser la mise en œuvre de la sous-traitance en matière de métrologie : contacter les fournisseurs, envoi des équipements, …\nParticiper à la formalisation des besoins d'achat des moyens d'exploitation \nQualifier un agent \nSensibiliser les agents à la métrologie \nParticiper aux évaluations COFRAC \nParticiper aux développements de méthodes\nParticiper à la veille réglementaire\nFaire remonter les informations en lien avec le processus au responsable de l'unité ressources \n Il contribue également au quotidien au respect des consignes en matière de SST et d’environnement et à l’amélioration par la détection des anomalies en vue de leur traitement.\nIl participe au traitement des demandes en assurant leur réception, leur enregistrement et leur envoi au donneur d’ordre.\nIl participe au bon fonctionnement et au maintien du système de management de la qualité en rapport avec le domaine scientifique « Thermométrie ».\nLe (la) titulaire du poste exerce ses fonctions en relation avec le responsable du domaine scientifique au sein d'une équipe composée de 4 personnes.\nEn plus de sa fonction d’adjoint au responsable du domaine D29 métrologie des températures, le (la) titulaire du poste participera aux vérifications et/ou étalonnages de l’ensemble du matériel de laboratoire (enceintes, masses, balances, micropipettes, matériels utilisés pour les normes NF EN 71-1, 2 et 62115…).|Adjoint(e) au responsable du domaine scientifique de métrologie H/F|Bouches du Rhône |13|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
https://place-emploi-public.gouv.fr/offre-emploi/MINT_BS013SGA-25987|18739|MINT_BS013SGA-25987|\n\nSous l’autorité du secrétaire général de la zone de défense et de sécurité sud et du secrétaire général adjoint, le directeur de l’immobilier du SGAMI est chargé du pilotage et de l’animation de l’ensemble des services locaux immobiliers relevant du SGAMI (SLI Marseille, SLI Montpellier, SLI Ajaccio, SLI Toulouse).\nIl est chargé de coordonner les demandes des services, d’analyser la validité technique des programmes pouvant être mise en œuvre.\nIl est chargé de la préparation de la programmation, de l’étude, de l’ingénierie et de la conduite des opérations immobilières de la police nationale et d’opérations immobilières des préfectures ainsi que de l étude, de l’ingénierie et de a conduite des opérations immobilières domaniales e la gendarmerie nationale.\nLa direction de l’immobilier comprend le secteur immobilier (études, conduites d’opérations, suivi du patrimoine).|SGAMI SUD-DI-13 -Directeur de l'immobilier 2021 H/F|Bouches du Rhône |13|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
https://place-emploi-public.gouv.fr/offre-emploi/O067210300258881|18864|O067210300258881|Fonctionnaire ou à défaut contractuel de droit public (CDD 3 ans)\n\nAdministration mutualisée de plus de 7000 agents-es et 250 métiers, l'Eurométropole de Strasbourg développe des politiques publiques innovantes, visant à répondre aux enjeux de développement et de cohésion d'un territoire transfrontalier en pleine mutation et aux attentes profondément renouvelées des habitants-es.\n\nAu sein du service Achat et commande publique, vous accompagnez les directions opérationnelles dans la mise en uvre de leurs projets et montages contractuels complexes. Vous animez et pilotez la mission valorisation des occupations domaniales, projet complexe et stratégique à forts enjeux juridiques, économiques et en termes de politiques publiques.\n|juriste projets complexes - f/h|Bas Rhin |67|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
https://place-emploi-public.gouv.fr/offre-emploi/o09361-209493|18864|o09361-209493|Missions principales :\n- Vérification de la validité juridique des actes (décisions, arrêtés, etc...)\n- Rédaction des actes et des conventions, des rapports et des projets de délibérations\n- Elaboration des préconisations dans le cadre de l'étude et le suivi de dossiers complexes dans les domaines variés du droit\n- Gestion des procédures précontentieuses et contentieuses\n- Veille juridique et diffusion de l'information aux services\n- Participation au contrôle des actes et documents produits\n- Participation à l'instruction (analyse, qualification) des sinistres assurances et à la gestion précontentieuse et contentieuse le cas échéant|Juriste (h/f)|Seine Saint-Denis |93|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
https://place-emploi-public.gouv.fr/offre-emploi/2021-588303|11943|2021-588303|Les missions principales sont les suivantes :\nPassation de marchés et de bons de commande sur Chorus suite à mise en concurrence simplifiée;\nCertification des factures issues des marchés et bons de commande passés par la PFC;\nAchats de fournitures et prestations par carte achat de niveau 1 et 3;\nSuivi des prestations sur des marchés passés par la PFC Sud au profit de DGA TN\nLes missions annexes sont les suivantes :\nRemplacement du responsable du groupe en son absence;|RESPONSABLE ACHAT FINANCE ET SURVEILLANCE MARCHES DE SERVICE H/F|Var |83|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
https://place-emploi-public.gouv.fr/offre-emploi/2021-588309|18739|2021-588309|POSITIONNEMENT :\nPlacée sous la responsabilité du Directeur de la formation et de l’insertion professionnelle, la personne qui sera recrutée pilotera et coordonnera l'ensemble de l’activité du service de la formation continue et encadrera tous les personnels (soit 4 A, 11 B et 1 C).\n\nMISSIONS :\nLe.la responsable administratif.ve de la formation continue assurera les missions suivantes :\nApporter son appui à la direction dans la conception de la politique et des objectifs du service de formation continue,\nPiloter leur mise en œuvre dans leurs aspects administratifs, financiers et de communication, au moyen des outils nécessaires (indicateurs, tableaux de bord) et en faire l’analyse,\nAssurer la cohésion des acteurs impliqués dans le développement du service (chargés de relations entreprise / chargés d’affaires de l’établissement, Fondation, IUTs, …) et animer les projets transversaux répondant à ces objectifs de développement,\nManager et animer les équipes de la formation continue,\nCoordonner la politique qualité de l’établissement pour la formation continue (Qualiopi),\nAssurer la veille juridique et règlementaire dans le domaine de la formation professionnelle,\nElaborer et proposer le budget relatif aux activités de formation continue, contrôler et analyser sa répartition et son exécution,\nElaborer une analyse financière des activités FC,\nSuperviser les enquêtes, bilans pédagogiques et financiers,\nPiloter les projets d’évolution du service,\nApporter son expertise (maîtrise des enjeux et du contexte, du cadre réglementaire, des dispositifs de financement, des spécificités du public, des contraintes de mise en œuvre...) pour aider à la bonne prise en compte de ces éléments dans les décisions politiques stratégiques de l’établissement,\nContribuer au projet d’évolution de la DIFP et à sa déclinaison et sa mise en place au sein du service. |Responsable Administratif SUFC|Loire |42|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
https://place-emploi-public.gouv.fr/offre-emploi/2021-588318|18739|2021-588318|Sous l’autorité hiérarchique du directeur général des services, sous l’autorité politique et fonctionnelle du\nDirecteur de l’UFR, le(la) responsable administratif(ve) assure la coordination et la gestion de l’organisation\nadministrative, pédagogique et financière de l’UFR.\n- Il(elle) assure la mise en oeuvre des décisions du Conseil et du bureau de l’UFR\n- Il(elle) exerce un rôle de conseil auprès de la direction de l’UFR, en particulier sur tous les aspects\ntouchants à l’organisation et au fonctionnement administratif et financier de la composante\n- Il(elle) assure la correspondance avec les services administratifs centraux de l’université et met en oeuvre\nun plan d’action en cohérence avec les missions, les objectifs et les moyens humains qui lui sont assignés\n- Il(elle) coordonne les activités de la composante, des départements, encadre les personnels BIATSS de\nl’UFR (hors recherche)\n- Il(elle) coordonne le déploiement de l’offre de formation au sein de l’UFR, en collaboration avec le\nresponsable de scolarité\n- Il(elle) établit et propose le budget de l’UFR, contrôle sa répartition et son exécution. Il effectue le suivi et\nl’analyse des dépenses\n- Il(elle) assure le pilotage et le contrôle des activités de ressources humaines de l’UFR (charges\nd’enseignement, recrutements, masse salariale…)|Responsable administrative|Ille et Vilaine |35|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
https://place-emploi-public.gouv.fr/offre-emploi/2021-588331|11943|2021-588331|Encadrement (oui ou non) : oui\nMission principale :\nPilotage, expertise et conduite du changement dans un cadre de performance et de qualité de service\nLa/le chef.fe de l’'intendance du site de Mirabeau  a un statut  de chef.fe de section, elle/il encadre une équipe de 3 personnes et pilote les services prestataire. Rattaché.e hiérarchiquement au chef du bureau des intendances et à ses adjoints, elle/ l participe à l'encadrement du bureau. Elle/il est garant des bonnes relations avec les directions et agents résidents et en particulier les BRHAG et l'interlocutrice(teur) privilégié.e du gestionnaire de l’immeuble. Elle/il pilote, suit les actions qu’'elle/il est amené à prendre ou à prescrire à ses prestataires.\nElle/il exerce ses obligations sous la responsabilité fonctionnelle des bureaux prescripteurs de la DFAS. Responsable du bon fonctionnement du site pour l'ensemble des prestations logistiques et bâtimentaires assurées au nom de la DFAS en matière de :\n- Sûreté du bâtiment et Sécurité des occupants\n- Maintenance des équipements\n- Nettoyage et traitement des déchets\n- Prestations de services : audiovisuel, courrier, gestion des places du parc de stationnement des véhicules,bon usage des salles de réunions,déménagements/travaux.\nActivités principales :\nElle/il\n•• Assure l’interface avec les représentants des bureaux prescripteurs de la DFAS à travers un dialogue permanent\n• Est responsable de la qualité de service en cohérence avec les politiques conduites par les ministères sociaux\n• Participe activement aux propositions d’amélioration et de cohérence de l'action du bureau ou de SGI tant sur les questions liées au site que sur celles liées à la logistique générale.\n•Diffuse et met en œuvre les règles d’occupation du site et les procédures de fonctionnement des services ; \nActivités principales : \n• Diriger le service de l’intendance de site (organisation du service, management)\n•Réaliser, relayer ou suivre les demandes d’intervention sur DIGIMO et hors DIGIMO, et exploiter/analyser les données dans la perspective de détection des points à améliorer et de mise en œuvre des actions correctives\n• Veiller à la sécurité des biens et des personnes sur le site , appliquer et faire appliquer avec rigueur les règles et instructions sécurité, qualité, hygiène, santé et environnement.• Suivre les prescriptions des CHSCT au titre du fonctionnement du site\n• Analyser les risques et contraintes liés à son environnement et mettre en place les plans d’actions\n• Partenaires :\n• Les directions résidentes via les BRHAG ; •les bureaux prescripteurs de la DFAS et leurs prestataires mandatés sur le site ;•les représentants du propriétaire de l’immeuble et ses prestataires pour le suivi des travaux et la sécurité ;\nSpécificités du poste / Contraintes :\n• Capacités d’écoute, Sens du service et de la qualité de service, • Aptitudes relationnelles, Discrétion, gestion de situations sensibles, •, • • • Disponibilité en fonction d’évènements par|Chef.fe de l''intendance du site « MIRABEAU »|Paris |75|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
https://place-emploi-public.gouv.fr/offre-emploi/2021-588331|11943|2021-588331|Encadrement (oui ou non) : oui\nMission principale :\nPilotage, expertise et conduite du changement dans un cadre de performance et de qualité de service\nLa/le chef.fe de l’'intendance du site de Mirabeau  a un statut  de chef.fe de section, elle/il encadre une équipe de 3 personnes et pilote les services prestataire. Rattaché.e hiérarchiquement au chef du bureau des intendances et à ses adjoints, elle/ l participe à l'encadrement du bureau. Elle/il est garant des bonnes relations avec les directions et agents résidents et en particulier les BRHAG et l'interlocutrice(teur) privilégié.e du gestionnaire de l’immeuble. Elle/il pilote, suit les actions qu’'elle/il est amené à prendre ou à prescrire à ses prestataires.\nElle/il exerce ses obligations sous la responsabilité fonctionnelle des bureaux prescripteurs de la DFAS. Responsable du bon fonctionnement du site pour l'ensemble des prestations logistiques et bâtimentaires assurées au nom de la DFAS en matière de :\n- Sûreté du bâtiment et Sécurité des occupants\n- Maintenance des équipements\n- Nettoyage et traitement des déchets\n- Prestations de services : audiovisuel, courrier, gestion des places du parc de stationnement des véhicules,bon usage des salles de réunions,déménagements/travaux.\nActivités principales :\nElle/il\n•• Assure l’interface avec les représentants des bureaux prescripteurs de la DFAS à travers un dialogue permanent\n• Est responsable de la qualité de service en cohérence avec les politiques conduites par les ministères sociaux\n• Participe activement aux propositions d’amélioration et de cohérence de l'action du bureau ou de SGI tant sur les questions liées au site que sur celles liées à la logistique générale.\n•Diffuse et met en œuvre les règles d’occupation du site et les procédures de fonctionnement des services ; \nActivités principales : \n• Diriger le service de l’intendance de site (organisation du service, management)\n•Réaliser, relayer ou suivre les demandes d’intervention sur DIGIMO et hors DIGIMO, et exploiter/analyser les données dans la perspective de détection des points à améliorer et de mise en œuvre des actions correctives\n• Veiller à la sécurité des biens et des personnes sur le site , appliquer et faire appliquer avec rigueur les règles et instructions sécurité, qualité, hygiène, santé et environnement.• Suivre les prescriptions des CHSCT au titre du fonctionnement du site\n• Analyser les risques et contraintes liés à son environnement et mettre en place les plans d’actions\n• Partenaires :\n• Les directions résidentes via les BRHAG ; •les bureaux prescripteurs de la DFAS et leurs prestataires mandatés sur le site ;•les représentants du propriétaire de l’immeuble et ses prestataires pour le suivi des travaux et la sécurité ;\nSpécificités du poste / Contraintes :\n• Capacités d’écoute, Sens du service et de la qualité de service, • Aptitudes relationnelles, Discrétion, gestion de situations sensibles, •, • • • Disponibilité en fonction d’évènements par|Chef.fe de l''intendance du site « MIRABEAU »|Paris |75|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
https://place-emploi-public.gouv.fr/offre-emploi/2021-588351|11943|2021-588351|Le poste est rattaché à la Division de l’organisation scolaire et placé sous la responsabilité du Chef de bureau.\n•        Dominante de la fonction : \n Assurer de façon autonome l’instruction, le suivi des dossiers concernant le contrôle de légalité des actes des collèges et les opérations s’y rattachant.\n•        Activités générales du poste : \n\nInstruction des actes des Conseils d’administration en vérifiant leur régularité juridique et conformité administrative  Contrôle de légalité des règlements intérieurs des collèges\nGestion des nominations des membres des conseils d’administration et conseils d’école\nParamétrage des outils et logiciels relevant du domaine d’activités\nAccueil, information et conseil aux tiers\nSaisie, mise à jour d’informations dans les logiciels spécifiques aux domaines d’activités\nTraitement des courriers, divers documents (notes, comptes rendus etc.), gestion du classement, tri et archivage Veille réglementaire et technique spécifique au domaine d’activités|Gestionnaire administratif du contrôle de légalité et du suivi des collèges publics-DSDEN77|Seine et Marne |77|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
https://place-emploi-public.gouv.fr/offre-emploi/2021-588353|18864|2021-588353|Au sein d’une équipe de 13 chargés d’études, vous instruisez ces dossiers dont la résolution pourra toutefois être poursuivie devant les juridictions administratives ou judiciaires. Devant la juridiction administrative, vous êtes chargé(e) d'établir des mémoires en demande ou en défense. Dans le cas où l'affaire relève de la compétence du juge judiciaire, vous êtes chargé(e) de produire des observations à l’agent judiciaire de l’Etat.\nVous êtes amené(e) à travailler en liaison étroite avec les états-majors d'armées, directions et services du ministère de la défense et à émettre des avis juridiques à leur demande.\n\nActivités principales :\n- Instruire des dossiers de dommages.\n- Evaluer des préjudices causés ou subis par l’Etat ou les tiers.\n- Proposer des solutions pour le règlement des dommages.\n- Mener des négociations en vue d’obtenir un règlement amiable.\n- Etablir des décisions d’imputation ou d’allocation.\n- Rédiger des projets de conclusions pour l'agent judiciaire de l'Etat représentant l'Etat devant les juridictions judiciaires.\n- Rédiger des projets de mémoires en demande ou en défense devant les juridictions administratives\n- Effectuer des recherches juridiques en matière de réglementation des dommages\n\nActivités annexes :\n- Rédiger des commentaires d’arrêt pour les publications de la\ndirection des affaires juridiques\n- Participer à l’élaboration d’études juridiques.\n- Emettre des avis à la demande des organismes du ministère de\nla défense.|CHARGE D'ETUDES REGLEMENT DES DOMMAGES H/F|Paris |75|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
https://place-emploi-public.gouv.fr/offre-emploi/2021-588381|18942|2021-588381|Avec son équipe, le chef de la section « effectifs » assure le pilotage, en organisation et en gestion, des effectifs civils\nde la Marine, en lien avec la DRH-MD et le grand employeur EMA. Il dialogue également avec les responsables RH\nmarine en région (Brest, Toulon, Cherbourg, Paris) afin de satisfaire les besoins en personnel civil des formations\nopérationnelles et des services, en respectant les cibles et contraintes en gestion et organisation du ministère.\nDans ce cadre, le chef de la section « effectifs » est notamment en charge de la GPEEC (gestion prévisionnelle des\neffectifs, des emplois et des compétences) des personnels civils de la marine ; il conduit également des études et fait\ndes propositions tendant au maintien de compétences professionnelles indispensables à la marine nationale.\n\nActivités principales :\n- Piloter, concevoir et suivre le plan de recrutement annuel des personnels civils de la marine, en lien avec la DRH-MD.\n- Suivre les effectifs en personnel civil de la marine et préparer les documents annuels d’organisation et de gestion (REO, plan de recrutement ...)\n- Dialoguer avec les acteurs RH, dans les ports (Brest, Toulon, Cherbourg) et à Paris.\n- Préparer et participer au CTR marine avec les organisations syndicales, ainsi qu’aux dialogues de gestion trimestriels avec la DRHMD.\n\nActivités annexes :\n- Réaliser des études prévisionnelles d’aide à la décision.\n- Préparer les éléments de réponse aux questions parlementaires\nportant sur les personnels civils.\n- Participer aux travaux d’élaboration de la directive ministérielle\ndes restructurations.|CHEF DE LA SECTION EFFECTIFS H/F|Paris |75|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
https://place-emploi-public.gouv.fr/offre-emploi/2021-588388|18725|2021-588388|Proposer un plan de communication globale à la directrice du CFA Académique CFA Académique visant à atteindre les jeunes et les parents\nPlanifier et mettre en place les actions permettant d’atteindre les objectifs fixés\nAdministrer le site Web du et assurer son amélioration continue (Drupal)\nGérer et animer les réseaux sociaux par une communication dynamique, régulière et adaptée aux différent publics\nConcevoir différents supports et/ou actions de communication : newsletter, plaquettes d’information, vidéos… à l’appui d’applications Adobe. Maitriser Indesign et Photoshop\nAssurer le lien avec les animateurs pédagogiques des UFA pour récupérer et diffuser les actualités des différents sites de formation\nParticiper aux différents temps de travail du CFA Académique liés à la communication\nGérer techniquement l’utilisation de l’espace collaboratif du CFA\nS’inscrire et participe à la démarche Qualité initié au CFA Académique\n\n|Responsable communication|Vienne |86|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
https://place-emploi-public.gouv.fr/offre-emploi/2021-588436|10715|2021-588436|Le/la titulaire du poste est chargé(e) d'assister les\nutilisateurs dans leur appropriation et leur utilisation des SI dont le bureau a la charge. Il prend en compte les\nopérations liées aux comptes utilisateurs.\n\nActivités principales :\nEnregistrer et prendre en charge les opérations liées aux comptes\nAccompagner l'utilisateur dans la prise en main et l'utilisation des outils\nEnregistrer et prendre en charge les incidents remontés\nAnalyser, qualifier et résoudre les incidents signalés\nSuivre le traitement des incidents et informer les utilisateurs\n\nActivités annexes :\nRéaliser certaines opérations dans le cadre des projets|ASSISTANT(E) SUPPORT UTILISATEURS H/F|||PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
