Par_ref_offre|Par_URL_offre|Code_ogr|Libelle_metier_OGR|Description|Par_cle|Par_nom|Off_experience_duree_min|Exp_cle|Exp_libelle|Dur_cle_experience|NTC_cle|TCO_cle|Off_contrat_duree_MO|Pay_cle|Off_date_creation|Off_date_modification
536416|https://place-emploi-public.gouv.fr/offre-emploi/dgadrhsdgs-chef-de-la-section-civile-du-bureau-reglementation--statuts-hf-reference-2021-533842|18942|Responsable des Ressources Humaines -RRH-|A la croisée des services gestionnaires, réglementaires, contentieux, le(a) chef(fe) de la section civile bénéficie d'une\nvue d'ensemble sur l'activité RH civile de la DGA.\nSa connaissance de la réglementation est complétée par ses fonctions de pilotage de la diffusion de la documentation\net de l’animation du réseau RH.\nLe chef de la section civile est chargé d’études réglementation, participe par sa connaissance des textes à l'évolution de celle-ci et contribue ainsi à une bonne gestion du personnel DGA.\nLa tenue de ce poste implique autonomie et initiative ainsi que rigueur d’analyse et méthode.\n\nActivités principales :\n- Assurer un rôle de conseil juridique et d'information au profit du réseau RH, des personnels de la DGA et de la DRH\n- Etre le point de contact référent sur les questions réglementaires en interne DGA, à l'extérieur (DRH-MD, la DAJ) et avec les bureaux de paye et de ge\n- Contribuer à l'évolution de la réglementation spécifique aux personnels civils spécifiques à la DGA\n- Piloter et traiter les recours contentieux formés par les personnels civils (fonctionnaires, ouvriers de l’Etat et agents non titulaires)\n- Piloter et contribuer à la diffusion de l’information et de la documentation au profit du réseau RH et des personnels de la DGA\n- Piloter l’insertion des textes pour l’ensemble de la DGA au BO et assurer la coordination avec la CPBO.|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
538192|https://place-emploi-public.gouv.fr/offre-emploi/dgadrhsdgs-chef-de-la-section-civile-du-bureau-reglementation--statuts-hf-reference-2021-533842|18942|Responsable des Ressources Humaines -RRH-|A la croisée des services gestionnaires, réglementaires, contentieux, le(a) chef(fe) de la section civile bénéficie d'une\nvue d'ensemble sur l'activité RH civile de la DGA.\nSa connaissance de la réglementation est complétée par ses fonctions de pilotage de la diffusion de la documentation\net de l’animation du réseau RH.\nLe chef de la section civile est chargé d’études réglementation, participe par sa connaissance des textes à l'évolution de celle-ci et contribue ainsi à une bonne gestion du personnel DGA.\nLa tenue de ce poste implique autonomie et initiative ainsi que rigueur d’analyse et méthode.\n\nActivités principales :\n- Assurer un rôle de conseil juridique et d'information au profit du réseau RH, des personnels de la DGA et de la DRH\n- Etre le point de contact référent sur les questions réglementaires en interne DGA, à l'extérieur (DRH-MD, la DAJ) et avec les bureaux de paye et de ge\n- Contribuer à l'évolution de la réglementation spécifique aux personnels civils spécifiques à la DGA\n- Piloter et traiter les recours contentieux formés par les personnels civils (fonctionnaires, ouvriers de l’Etat et agents non titulaires)\n- Piloter et contribuer à la diffusion de l’information et de la documentation au profit du réseau RH et des personnels de la DGA\n- Piloter l’insertion des textes pour l’ensemble de la DGA au BO et assurer la coordination avec la CPBO.|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
538262|https://place-emploi-public.gouv.fr/offre-emploi/sgami-sud---chef-sla-hf-reference-MINT_BS006SGA-19257|19112|Responsable logistique|• organise et pilote l'activité de l'atelier de réparation et de la gestion de parc automobile\n• suivi de la mutualisation police/gendarmerie\n• tient un rôle de conseil auprès des services opérationnels dans les domaines de la maintenance des\nmoyens mobiles,\n• établissement et suivi des bilans qualitatifs et quantitatifs des activités automobiles à des fins de\nstatistiques (taux d'immobilisation, taux d'indisponibilté, bilan d'exploitation, …)\n• a en charge le maintien des capacités et de l'efficience des personnels spécialisés ainsi que leur\nformation\n• veille aux conditions de travail et notamment aux mesures d’hygiène et sécurité,\n• gestion des dossiers des personnels en lien avec le chef du BMM|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
539050|https://place-emploi-public.gouv.fr/offre-emploi/sgami-sud---chef-sla-hf-reference-MINT_BS006SGA-19257|19112|Responsable logistique|• organise et pilote l'activité de l'atelier de réparation et de la gestion de parc automobile\n• suivi de la mutualisation police/gendarmerie\n• tient un rôle de conseil auprès des services opérationnels dans les domaines de la maintenance des\nmoyens mobiles,\n• établissement et suivi des bilans qualitatifs et quantitatifs des activités automobiles à des fins de\nstatistiques (taux d'immobilisation, taux d'indisponibilté, bilan d'exploitation, …)\n• a en charge le maintien des capacités et de l'efficience des personnels spécialisés ainsi que leur\nformation\n• veille aux conditions de travail et notamment aux mesures d’hygiène et sécurité,\n• gestion des dossiers des personnels en lien avec le chef du BMM|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
540683|https://place-emploi-public.gouv.fr/offre-emploi/chef-du-service-juridique-hf-reference-2021-544709|18864|Responsable de service juridique|"\nSecrétariat général\nService juridique\n \nRattaché au Secrétariat général, le service juridique apporte expertise et conseils juridiques à la direction et aux services de la HAS et assure le contrôle juridique interne de l’institution. Interlocuteur permanent des directions opérationnelles, il sécurise leurs productions et décisions sur un plan juridique et diffuse une veille juridique hebdomadaire.\nIl est également en charge de la gestion des contentieux ainsi que de la rédaction et du suivi des conventions.\nEn lien avec le ministère de la santé, la CADA et la CNIL, il contribue à la rédaction de textes réglementaires intéressant les missions de la HAS et gère les questions d’accès aux documents administratifs et de protection des données.\nIl apporte également un appui au déontologue pour la prévention des conflits d’intérêts.\n \n \nEn tant que chef(fe) du service juridique, vous dirigez et animez une équipe de 7 personnes (6 juristes et 1 chargée de mission d’appui au déontologue), chargée notamment de :\n·       Apporter expertise et conseil par la rédaction de notes juridiques, dans tous les domaines de compétence de l’institution ;\n\n·       Rédiger les mémoires contentieux devant le Conseil d’Etat ;\n\n·       Rédiger les règlements intérieurs et procédures des différentes commissions spécialisées ;\n\n·       Rédiger les conventions de partenariat, notamment avec d’autres institutions sanitaires, françaises et étrangères ;\n\n·       Participer à la rédaction de textes réglementaires, en lien avec le ministère de la santé ;\n\n·       Elaborer et diffuser une veille juridique hebdomadaire ;\n\n·       Apporter un appui du déontologue pour la prévention des conflits d’intérêts ;\n\n·       Veiller au respect de la règlementation en matière de protection des données.\n-          \nVous animez l’équipe en ayant le souci de transmettre efficacement l’information, de développer les compétences de chacun et d’assurer une juste répartition de la charge de travail.\nVous assurez par ailleurs la fonction de délégué à la protection des données et, à ce titre, vous êtes garant du respect du Règlement général sur la protection des données (RGPD).\n\nVous participez aux réunions de direction du secrétariat général et au CODIR.\n"|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
540765|https://place-emploi-public.gouv.fr/offre-emploi/responsable-du-pole-administration-et-logistique--inpi-hf-reference-MEF_2021-3403|19112|Responsable logistique|"\nEn étroite collaboration avec la responsable du service de l’environnement de travail (SET) du DFS, à laquelle vous êtes rattaché(e) et en vous appuyant sur une équipe de 5 collaborateurs (2 cadres, 1 gestionnaire et 3 agents de catégorie C) , vos missions comprennent principalement le pilotage et de la gestion administrative des marchés publics relevant du SET & le suivi des conventions logistique, la gestion administrative du parc immobilier de l’INPI, le suivi de la mise en œuvre du Schéma pluriannuel de stratégie immobilière et la gestion de l'inventaire mobilier.\n Plus précisément, vous serez chargé(e) :\n - Pour le pilotage et la gestion administrative des marchés publics relevant du SET de :\n- La gestion des marchés de service : hygiène et nettoyage des locaux ; espaces verts ; fontaines à eau ; transport de colis et navettes interservices ; restauration collective ; … (Conception de tableaux de bord, en coordination avec le service financier, le pôle marchés publics et l’équipe du pôle immobilier du SET), des marchés d’impression, des marchés de fourniture et d’ameublement, des marchés de fluides (gaz, électricité, eau) ;\n- L’optimisation la relation avec l’UGAP;\n- La rédaction des cahiers des charges, des bordereaux de prix et à travailler sur les critères d’attribution des marchés et les pénalités en lien avec le pôle marchés publics.\n- En lien avec la responsable de l’activité « logistique » au sein du pôle du suivi des conventions de restauration, de l’activité « ménage », la gestion des places de parking des délégations, etc.\n- Pour la gestion administrative du parc immobilier de l’INPI : suivi des baux et des conventions d’occupation temporaire des délégations régionales, la recherche de nouvelles solutions d’implantation et gestion de l’ensemble des déménagements en lien avec les délégations de l’INPI. Des déplacements sur les sites régionaux sont indispensables.\n- Pour le Schéma pluriannuel de stratégie immobilière (SPSI) : suivi et actualisation de la mise en œuvre du SPSI en lien avec le pôle immobilier.\n- Pour l’inventaire mobilier : inventaire sur le site de Courbevoie et les délégations régionales en lien avec le service financier et le service informatique (utilisation du progiciel « IMMONET en qualité d’administrateur fonctionnel).\n Vous vous assurez par ailleurs du bon fonctionnement du pôle en pérennisant ses relations avec les différents prestataires et avec l’ensemble des services de l’INPI au siège et dans les délégations régionales.\n De plus, vous produisez un reporting précis ainsi que des tableaux de bord de suivi de l'activité du pôle.\nD'une manière générale, vous assisterez le responsable dans le pilotage du service environnement de l’environnement de travail et plus particulièrement dans le pilotage des marchés et contrats, ainsi que du budget. Vous participerez à la rédaction des fiches budgétaires.\n\n\n\n\n\n\n\n"|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
540769|https://place-emploi-public.gouv.fr/offre-emploi/responsable-du-pole-administration-et-logistique--inpi-hf-reference-MEF_2021-3403|19112|Responsable logistique|"\nEn étroite collaboration avec la responsable du service de l’environnement de travail (SET) du DFS, à laquelle vous êtes rattaché(e) et en vous appuyant sur une équipe de 5 collaborateurs (2 cadres, 1 gestionnaire et 3 agents de catégorie C) , vos missions comprennent principalement le pilotage et de la gestion administrative des marchés publics relevant du SET & le suivi des conventions logistique, la gestion administrative du parc immobilier de l’INPI, le suivi de la mise en œuvre du Schéma pluriannuel de stratégie immobilière et la gestion de l'inventaire mobilier.\n Plus précisément, vous serez chargé(e) :\n - Pour le pilotage et la gestion administrative des marchés publics relevant du SET de :\n- La gestion des marchés de service : hygiène et nettoyage des locaux ; espaces verts ; fontaines à eau ; transport de colis et navettes interservices ; restauration collective ; … (Conception de tableaux de bord, en coordination avec le service financier, le pôle marchés publics et l’équipe du pôle immobilier du SET), des marchés d’impression, des marchés de fourniture et d’ameublement, des marchés de fluides (gaz, électricité, eau) ;\n- L’optimisation la relation avec l’UGAP;\n- La rédaction des cahiers des charges, des bordereaux de prix et à travailler sur les critères d’attribution des marchés et les pénalités en lien avec le pôle marchés publics.\n- En lien avec la responsable de l’activité « logistique » au sein du pôle du suivi des conventions de restauration, de l’activité « ménage », la gestion des places de parking des délégations, etc.\n- Pour la gestion administrative du parc immobilier de l’INPI : suivi des baux et des conventions d’occupation temporaire des délégations régionales, la recherche de nouvelles solutions d’implantation et gestion de l’ensemble des déménagements en lien avec les délégations de l’INPI. Des déplacements sur les sites régionaux sont indispensables.\n- Pour le Schéma pluriannuel de stratégie immobilière (SPSI) : suivi et actualisation de la mise en œuvre du SPSI en lien avec le pôle immobilier.\n- Pour l’inventaire mobilier : inventaire sur le site de Courbevoie et les délégations régionales en lien avec le service financier et le service informatique (utilisation du progiciel « IMMONET en qualité d’administrateur fonctionnel).\n Vous vous assurez par ailleurs du bon fonctionnement du pôle en pérennisant ses relations avec les différents prestataires et avec l’ensemble des services de l’INPI au siège et dans les délégations régionales.\n De plus, vous produisez un reporting précis ainsi que des tableaux de bord de suivi de l'activité du pôle.\nD'une manière générale, vous assisterez le responsable dans le pilotage du service environnement de l’environnement de travail et plus particulièrement dans le pilotage des marchés et contrats, ainsi que du budget. Vous participerez à la rédaction des fiches budgétaires.\n\n\n\n\n\n\n\n"|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
540959|https://place-emploi-public.gouv.fr/offre-emploi/gestionnaire-des-ressources-humaines-hf-reference-MINT_BA091GNC-18967|15334|Gestionnaire de l'administration du personnel|\n\nGestion des GAV (notation, mutation, avancement...) / admission SOC / suivi des cartes professionnelles / gestion et suivi des effectifs / Chancellerie positive / Fiches de vœux (PAM, RPE, AAV) / archives / suivi des dossiers 2ème partie et livrets médicaux / contrôle des CCPM et VMP /|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
542592|https://place-emploi-public.gouv.fr/offre-emploi/dggn-92----architecture-prospective-reseaux-radiomobiles-hf-reference-MINT_BS092GNA-18732|11130|Architecte technique informatique|"\n\nDans le cadre des réflexions sur l’avenir des réseaux radio du ministère de l’intérieur, l’architecte réseaux radiomobiles est chargé :\nde l’intégration des composants techniques de la solution notamment les passerelles avec les réseaux à bande étroites  ;\nen liaison avec les industriels, de l’optimisation du réseau d’accès selon les doctrines d’emploi des systèmes ;\nde rédiger les spécifications techniques et les documents nécessaires à la procédure d’achat public pour les systèmes de radiocommunication de nouvelle génération ;\nd'assurer une veille technologique, industrielle et réglementaire sur les évolutions de la radiocommunication professionnelle, basées sur les technologies radio "large bande", les architectures de réseaux de nouvelle génération, les infrastructures multimedia de services ;\nde participer ou de suivre les initiatives européennes (ETSI, Radio Communication Expert Group) en matière de technologie de radiocommunication\n"|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
542685|https://place-emploi-public.gouv.fr/offre-emploi/dggn-92----architecture-prospective-reseaux-radiomobiles-hf-reference-MINT_BS092GNA-18732|11130|Architecte technique informatique|"\n\nDans le cadre des réflexions sur l’avenir des réseaux radio du ministère de l’intérieur, l’architecte réseaux radiomobiles est chargé :\nde l’intégration des composants techniques de la solution notamment les passerelles avec les réseaux à bande étroites  ;\nen liaison avec les industriels, de l’optimisation du réseau d’accès selon les doctrines d’emploi des systèmes ;\nde rédiger les spécifications techniques et les documents nécessaires à la procédure d’achat public pour les systèmes de radiocommunication de nouvelle génération ;\nd'assurer une veille technologique, industrielle et réglementaire sur les évolutions de la radiocommunication professionnelle, basées sur les technologies radio "large bande", les architectures de réseaux de nouvelle génération, les infrastructures multimedia de services ;\nde participer ou de suivre les initiatives européennes (ETSI, Radio Communication Expert Group) en matière de technologie de radiocommunication\n"|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
544640|https://place-emploi-public.gouv.fr/offre-emploi/cadre-charge-des-etrangers-adjointe-a-la-cheffe-du-service-citoyennete-et-de-l-immigration-hf-reference-MINT_BA971ATB-18672|18753|Responsable de la relation clientèle|\n- Gérer les dossiers contentieux\n- Faire appliquer la réglementation et participer à l’évolution de la norme et à la veille juridique\n- Assurer l’instruction et le suivi des demandes d’asile ou d’apatridie formulées sur le territoire national.\n- Établir des documents d’état civil et administratifs, proposer des décisions de cessation et de retrait du statut de réfugié.\n- Suppléance du chef de service en cas d’absence dans le volet encadrement du service.\n- Préparer la prochaine gestion de rendez-vous par la saisine internet.\n|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
544709|https://place-emploi-public.gouv.fr/offre-emploi/cadre-charge-des-etrangers-adjointe-a-la-cheffe-du-service-citoyennete-et-de-l-immigration-hf-reference-MINT_BA971ATB-18672|18753|Responsable de la relation clientèle|\n- Gérer les dossiers contentieux\n- Faire appliquer la réglementation et participer à l’évolution de la norme et à la veille juridique\n- Assurer l’instruction et le suivi des demandes d’asile ou d’apatridie formulées sur le territoire national.\n- Établir des documents d’état civil et administratifs, proposer des décisions de cessation et de retrait du statut de réfugié.\n- Suppléance du chef de service en cas d’absence dans le volet encadrement du service.\n- Préparer la prochaine gestion de rendez-vous par la saisine internet.\n|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
528548|https://place-emploi-public.gouv.fr/offre-emploi/responsable-unit-ressources-hf-reference-MINT_BA037PNB-19175|18942|Responsable des Ressources Humaines -RRH-|-Supervision et management de l’unité (superviser et encadrer le gestionnaire logistique et le gestionnaire formation dans leurs missions)\n-Gestion de proximité sur le plan des ressources humaines/gestionnaire GEOPOL/Référent contrôle de gestion\n-Liaison CRF/Direction zonale pour l’ensemble des dossiers RH\n-Participation à l’élaboration et suivi des dossiers d’avancement et de mobilités\n-Gestion des dossiers de prise en charge des nouveaux arrivants\n-Saisies des entretiens professionnels et de formation\n-Gestion des facilités syndicales et suivi de la visite médicale obligatoire\n-Suivi et enregistrement du courrier/suivi des instances/Gestion des tâches administratives du service\n-Gestion des tâches de secrétariat pour le chef de service/Correspondant budgétaire de la DZRFPN Ouest pour le fonctionnement\n-Gestion des stages sur DWF (en appui et/ou en l’absence du titulaire du poste)|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
528591|https://place-emploi-public.gouv.fr/offre-emploi/responsable-unit-ressources-hf-reference-MINT_BA037PNB-19175|18942|Responsable des Ressources Humaines -RRH-|-Supervision et management de l’unité (superviser et encadrer le gestionnaire logistique et le gestionnaire formation dans leurs missions)\n-Gestion de proximité sur le plan des ressources humaines/gestionnaire GEOPOL/Référent contrôle de gestion\n-Liaison CRF/Direction zonale pour l’ensemble des dossiers RH\n-Participation à l’élaboration et suivi des dossiers d’avancement et de mobilités\n-Gestion des dossiers de prise en charge des nouveaux arrivants\n-Saisies des entretiens professionnels et de formation\n-Gestion des facilités syndicales et suivi de la visite médicale obligatoire\n-Suivi et enregistrement du courrier/suivi des instances/Gestion des tâches administratives du service\n-Gestion des tâches de secrétariat pour le chef de service/Correspondant budgétaire de la DZRFPN Ouest pour le fonctionnement\n-Gestion des stages sur DWF (en appui et/ou en l’absence du titulaire du poste)|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
528603|https://place-emploi-public.gouv.fr/offre-emploi/gestionnaire-chancellerie-hf-reference-MINT_BA080GNC-18737|15334|Gestionnaire de l'administration du personnel|- Préparer, étudier et suivre des dossiers disciplinaires\n- Préparer, étudier et suivre des dossiers de récompenses\n- Préparer, étudier et suivre des dossiers relatifs à l'attribution des décorations\n- Suivre des dossiers médico-statutaires\n- Traiter et suivre des demandes de protection fonctionnelle\n- Traiter le courrier\n- Rédiger des correspondances diverses (message, bordereau d'envoi...)\n- Alimenter et mettre à jour la base documentaire sur Progiciel de gestion RH AGHORA|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
529321|https://place-emploi-public.gouv.fr/offre-emploi/adjointe-au-chef-de-bureau-de-la-politique-et-de-l-ingnierie-des-achats-bpa-reference-2021-540745|12121|Chef de département achats|"- Piloter et mettre en oeuvre la politique d'achat au sein de son entité, selon les objectifs de performance\nassignés par l'État et définir les stratégies d'achat relevant de son périmètre.\n- Accompagner les services dans leurs actes d'achat notamment dans la mise en oeuvre de leurs projets\nd'achat.\n\nActivités principales\n- Animer le réseau des acteurs achat et représentation de la structure au sein des diverses instances\nnotamment interministérielles ;\n- Participation à l'élaboration de la performance des achats en lien avec la Direction des Achats de l'Etat ;\n- Appui aux services : mise en place d'études de marché, aide à la définition de leurs besoins, mise en\nplace de stratégies ministérielles, organisation de négociations, développement de clauses sociales et\nenvironnementales, déploiement de la carte achat, mise en place de démarches innovantes, ... ;\n- Élaboration du plan d'actions achat du Département ;\n- Suivi de l'activité des services et animation du réseau des correspondants achats ;\n- Participation à la démarche de dématérialisation de la chaîne de dépense ;\n- Validation des demandes d’achat hors marché et sur marché des services prescripteurs avant transmission au CSP ;\n- Coordination des activités relatives au contrôle de gestion achat et la gestion des risques (restitutions de\ndépenses, cartographie des achats, indicateurs de pilotage de l’activité etc.) ;\n- Veiller à la montée en compétence des acheteurs ;\n- Contrôler et sécuriser les procédures dans le cadre d'une démarche qualité ;\n- Traiter certains dossiers sensibles ;\n- Piloter la diffusion de la veille juridique et des stratégies achats ;\n- Accompagner le déploiement et l'utilisation d'applications informatiques dédiées."|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
529790|https://place-emploi-public.gouv.fr/offre-emploi/dcrfpn-59--technicien-des-systemes-d-information-et-de-communication-hf-reference-MINT_BS059PNB-19170|10715|Agent / Agente d'exploitation informatique|- L’activité de la cellule informatique est répartie sur 3 sites : Lille, Roubaix et Béthune.\n- Assure la réception et la gestion du stock des équipements informatiques et de téléphonie.\n- Assure l’installation initiale et la mise à jour des équipements : matériels, composants logiciels d’infrastructures, applications et des comptes de messagerie dans le respect de la politique de sécurité des systèmes informatiques du ministère de l’intérieur.\n- Assiste et conseille les utilisateurs en matière de bonnes pratiques: sauvegarde, mots de passe,…\n- Veille à l’exploitation, la maintenance, la qualité du service\n- Coordonne les actions de déploiement et d’évolution des systèmes d’information et de communication\n-Contrôle et réalise des audits de configuration des postes utilisateurs des serveurs et de l’infrastructure réseau.\n- Administre l’active directory\n- Est Assistant Local de Sécurité des Systèmes d’Information (ALSSI)\n- Est autorité de délivrance et de rattachement zonale (ADR : cartes agents)|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
529858|https://place-emploi-public.gouv.fr/offre-emploi/dcrfpn-59--technicien-des-systemes-d-information-et-de-communication-hf-reference-MINT_BS059PNB-19170|10715|Agent / Agente d'exploitation informatique|- L’activité de la cellule informatique est répartie sur 3 sites : Lille, Roubaix et Béthune.\n- Assure la réception et la gestion du stock des équipements informatiques et de téléphonie.\n- Assure l’installation initiale et la mise à jour des équipements : matériels, composants logiciels d’infrastructures, applications et des comptes de messagerie dans le respect de la politique de sécurité des systèmes informatiques du ministère de l’intérieur.\n- Assiste et conseille les utilisateurs en matière de bonnes pratiques: sauvegarde, mots de passe,…\n- Veille à l’exploitation, la maintenance, la qualité du service\n- Coordonne les actions de déploiement et d’évolution des systèmes d’information et de communication\n-Contrôle et réalise des audits de configuration des postes utilisateurs des serveurs et de l’infrastructure réseau.\n- Administre l’active directory\n- Est Assistant Local de Sécurité des Systèmes d’Information (ALSSI)\n- Est autorité de délivrance et de rattachement zonale (ADR : cartes agents)|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
530576|https://place-emploi-public.gouv.fr/offre-emploi/dcrfpn-59--technicien-des-systemes-d-information-et-de-communication-hf-reference-MINT_BS059PNB-19168|10715|Agent / Agente d'exploitation informatique|- L’activité de la cellule informatique est répartie sur 3 sites : Lille, Roubaix et Béthune.\n- Assure la réception et la gestion du stock des équipements informatiques et de téléphonie.\n- Assure l’installation initiale et la mise à jour des équipements : matériels, composants logiciels d’infrastructures, applications et des comptes de messagerie dans le respect de la politique de sécurité des systèmes informatiques du ministère de l’intérieur.\n- Assiste et conseille les utilisateurs en matière de bonnes pratiques: sauvegarde, mots de passe,…\n- Veille à l’exploitation, la maintenance, la qualité du service\n- Coordonne les actions de déploiement et d’évolution des systèmes d’information et de communication\n-Contrôle et réalise des audits de configuration des postes utilisateurs des serveurs et de l’infrastructure réseau.\n- Administre l’active directory\n- Est Assistant Local de Sécurité des Systèmes d’Information (ALSSI)\n- Est autorité de délivrance et de rattachement zonale (ADR : cartes agents)|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
530577|https://place-emploi-public.gouv.fr/offre-emploi/dcrfpn-59--technicien-des-systemes-d-information-et-de-communication-hf-reference-MINT_BS059PNB-19168|10715|Agent / Agente d'exploitation informatique|- L’activité de la cellule informatique est répartie sur 3 sites : Lille, Roubaix et Béthune.\n- Assure la réception et la gestion du stock des équipements informatiques et de téléphonie.\n- Assure l’installation initiale et la mise à jour des équipements : matériels, composants logiciels d’infrastructures, applications et des comptes de messagerie dans le respect de la politique de sécurité des systèmes informatiques du ministère de l’intérieur.\n- Assiste et conseille les utilisateurs en matière de bonnes pratiques: sauvegarde, mots de passe,…\n- Veille à l’exploitation, la maintenance, la qualité du service\n- Coordonne les actions de déploiement et d’évolution des systèmes d’information et de communication\n-Contrôle et réalise des audits de configuration des postes utilisateurs des serveurs et de l’infrastructure réseau.\n- Administre l’active directory\n- Est Assistant Local de Sécurité des Systèmes d’Information (ALSSI)\n- Est autorité de délivrance et de rattachement zonale (ADR : cartes agents)|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
530583|https://place-emploi-public.gouv.fr/offre-emploi/developpeur-dsidev---division-applications-meteo---toulouse-reference-2021-531411|11130|Architecte technique informatique|- L'agent assure la conception et le développement de logiciels, ainsi que des activités de support et de conseil.\n- Lorsque ses activités sont réalisées dans le cadre de projets, l'agent agit sous l'autorité fonctionnelle d'un chef de projet technique, en lien avec son chef de division.\n- L'agent pourra effectuer de manière ponctuelle toute autre action demandée par sa hiérarchie dans son domaine de compétence.|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
530717|https://place-emploi-public.gouv.fr/offre-emploi/developpeur-dsidev---division-applications-meteo---toulouse-reference-2021-531411|11130|Architecte technique informatique|- L'agent assure la conception et le développement de logiciels, ainsi que des activités de support et de conseil.\n- Lorsque ses activités sont réalisées dans le cadre de projets, l'agent agit sous l'autorité fonctionnelle d'un chef de projet technique, en lien avec son chef de division.\n- L'agent pourra effectuer de manière ponctuelle toute autre action demandée par sa hiérarchie dans son domaine de compétence.|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
530721|https://place-emploi-public.gouv.fr/offre-emploi/rgif---chef-du-groupe-technique-hf-reference-MINT_BS094GNB-18572|19112|Responsable logistique|- Gérer les personnels civils et militaires du groupe technique -encadrement et organisation du service.\n- Notations, avancement, entretiens professionnels des personnels civils\n- Suivi des dossiers pilotés par le technicien AI en son absence – Élaboration de devis\n- Recueillir et prendre en compte et prioriser les besoins exprimés par les résidents\n- Piloter et suivre la maintenance du parc immobilier\n- Établissement des procédures HSCT\n- Suivi et contrôle des travaux effectués – Consulté pour élaboration de la programmation pluriannuelle|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
532265|https://place-emploi-public.gouv.fr/offre-emploi/rgif---chef-du-groupe-technique-hf-reference-MINT_BS094GNB-18572|19112|Responsable logistique|- Gérer les personnels civils et militaires du groupe technique -encadrement et organisation du service.\n- Notations, avancement, entretiens professionnels des personnels civils\n- Suivi des dossiers pilotés par le technicien AI en son absence – Élaboration de devis\n- Recueillir et prendre en compte et prioriser les besoins exprimés par les résidents\n- Piloter et suivre la maintenance du parc immobilier\n- Établissement des procédures HSCT\n- Suivi et contrôle des travaux effectués – Consulté pour élaboration de la programmation pluriannuelle|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
533744|https://place-emploi-public.gouv.fr/offre-emploi/gestionnaire-des-ressources-humaines-fpe---fp2grh06-hf-reference-MINT_BA976PNC-19163|15334|Gestionnaire de l'administration du personnel|"- Gère et assure le suivi des dossiers relatifs à la carrière des fonctionnaires de la DTPN 976 (Actifs-PATS-ADS) plus particulièrement sur Grande Terre ;\n - Mise à jour et contrôle de la base DIALOGUE 2, notamment la fiabilisation ;\n - Avancements corps CEA, CC et PATS ;\n - Traitement de la campagne annuelle de CET ;\n - Suivi et gestion de la campagne de NOTATION annuelle ;\n - Suivi et gestion de la campagne des MUTATIONS (Actifs et PATS) ;\n - Mise à jour mensuelle des tableaux des effectifs et envoi des statistiques mensuelles ; \n - Assure le suivi des dossiers médicaux : BS, CMO, visites d'aptitudes médicales, contrôles médicaux, mise à jour du tableau de suivi, médecine de prévention et transmission au SATPN ;\n - Classement et mise à jour des dossiers individuels des fonctionnaires et des nouveaux arrivants ;\n - Notification des arrêtés relatifs aux changements d'échelons, ASA, reclassement, mutation, congé bonifié ;\n - Envoi des dossiers des fonctionnaires mutés dans leur nouveau Service ;\n - Suivi et gestion de l’arbre de Noël ainsi que des tickets repas ;\n - Suivi des dossiers de protection juridique (constitution des dossiers, envoi au SATPN) ;\n - Rédaction des bordereaux d'envoi relatifs à tous dossiers (médicaux, arrêtés notifiés,…)."|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
